f0,f1,f2,f3,f4,f5,f6,f7,f8,f9,f10,f11,f12,f13,f14,f15,f16,f17,f18,f19,f20,f21,f22,f23,f24,f25,f26,f27,f28,f29,f30,f31,f32,f33,f34,f35,f36,f37,f38,f39,f40,f41,f42,f43,f44,f45,f46,f47,f48,f49,f50,f51,f52,f53,f54,f55,f56,f57,f58,f59,f60,f61,f62,label
0.4943611855097382,0.7831343020754731,0.0042832178698719,0.5331837571141312,0.7267843470639865,-0.0130102124495915,0.5735919498234499,0.631389302687217,-0.0234062597053394,0.5949777977748909,0.5436417220182183,-0.0211538551250598,0.6177102906545074,0.5226550746304071,-0.0383395922045163,0.5194837120312269,0.5550530556234028,-0.0128637117561192,0.5272655752357104,0.4740229604460703,-0.0204738738637967,0.5202194661934932,0.4365497706584025,-0.046897075541561,0.539134375553142,0.421104736128959,-0.0406535663318742,0.4799105105894882,0.550427518434198,-0.0131113055418953,0.4880372460923194,0.4538551250039426,-0.0283556715731726,0.4690173676939932,0.3995907576904326,-0.0460712831164304,0.4867098136135916,0.3730474547613083,-0.0616347273490255,0.4352425451597876,0.5772914160824903,-0.0263384395684031,0.4336363991217506,0.479033789963744,-0.0365206632647525,0.4229459370756889,0.42548886960971,-0.0381292720134661,0.418253307105174,0.3682420641198439,-0.0508448272006313,0.4058682846345169,0.5978814543577764,-0.0335416961576486,0.3936634128097792,0.5272104073121261,-0.0438067344996621,0.379095109952172,0.4831868083265865,-0.0477257549122916,0.3744766380201377,0.4524464199563316,-0.0484465178246858,HELLO
0.6545346102007316,0.6619944301601954,0.0030642321612296,0.7240329235996493,0.6404924986082678,-0.0433282742816483,0.8260634391854762,0.5753905934404265,-0.044546715354558,0.8892203755427887,0.5078590871083281,-0.0623126849341198,0.9502753733682696,0.4605591380315362,-0.0635425586475105,0.8140555632352718,0.4383010260851142,-0.0165348856727256,0.8564004311823006,0.342619898632244,-0.0307752454534721,0.8781538067118584,0.277628314458291,-0.0569273968469678,0.9039195411738212,0.2179011514814072,-0.0881722705803541,0.7736369704286546,0.4072321372030428,-0.0233679909680164,0.797348670028417,0.2864870944875881,-0.0155305292158886,0.8261309947326443,0.2116808682829773,-0.0476853272600304,0.8383119123697917,0.1839270475156771,-0.0742224705777779,0.694709348995402,0.3969308621673766,-0.0197920838080897,0.7366917615619116,0.2708510306290178,-0.0341821979637816,0.7719047417583024,0.2022203069758645,-0.0434201444801281,0.7714786598450643,0.1821137458485869,-0.058559775796343,0.6545656296766026,0.412132253002533,-0.0198716893927462,0.6616665068247084,0.3219595971414656,-0.0475357138762892,0.6619665150937227,0.273088585639012,-0.0544238574521993,0.6847424819773554,0.2057333741057156,-0.0678546797917808,HELLO
0.5259967879981432,0.6936998861241398,0.015815308478698,0.6256473844991668,0.6554541370025215,0.0185042363507905,0.6920924765605708,0.6165529144825156,0.0489284541236883,0.7354270976816032,0.5817306097522796,0.0826698798912288,0.7442707175651511,0.5209390766064736,0.0966293004233878,0.6236289838442798,0.5606421450389243,0.1759974101534025,0.6400032010183702,0.5138331846015805,0.2160401790067654,0.6661902904140817,0.4717977181715683,0.2387733459248365,0.6476311215915898,0.4415554681618471,0.2430837526852012,0.5725443673205859,0.5531850972062227,0.1608295076599793,0.5894922462836151,0.474473496364851,0.2211342216969787,0.5994657292064899,0.4297701110653475,0.2547462480845972,0.6142507148415955,0.3871925954353076,0.2695019083421071,0.546881309665201,0.5221297132305632,0.1501666469676752,0.5409282510114423,0.4780079379378634,0.2130539340476697,0.5480707798895904,0.436612805136741,0.2431500503337449,0.5656702647144042,0.4241137261137918,0.2558927169797712,0.4779117582426561,0.5253017435572601,0.1407219181831968,0.480122962851821,0.4874309441963181,0.1910929406151854,0.4985069336495791,0.463077596011391,0.2290317166267154,0.4855438529501657,0.4402744871488297,0.2448249240950472,HELLO
0.6733409729243385,0.896316420025547,0.0006956796828156,0.7461031614268261,0.8731557490665565,-0.0270265294921918,0.8362527796094988,0.826053563272112,-0.0412667726919682,0.9201090730827782,0.7472067851233758,-0.0546080860558415,0.9707011571756328,0.7064224433372083,-0.0622716838135668,0.8130938058381159,0.6596009044602906,-0.0061696390101773,0.8825285166370523,0.5380229599985359,-0.015463998926904,0.8970381943665366,0.4935649482516825,-0.0498942868061988,0.9132775129838778,0.4528069928081408,-0.063943019776368,0.7833661217877584,0.6235123746017271,-0.0099877368856927,0.8351063969818424,0.5222180704952625,-0.0260942271517414,0.8347184588001935,0.442270435743033,-0.0360720362526509,0.8745237129905536,0.3828736446605932,-0.0687323075629154,0.7387624856741365,0.6027024360658189,-0.0204511563730871,0.7756258957624165,0.490827520400394,-0.0116867507897191,0.7903120688095481,0.4190295121875114,-0.0422292037757465,0.8246861303549357,0.373503648810655,-0.0697630656939801,0.6872885914534717,0.625701465988015,-0.0242471690198702,0.6979348977917901,0.5283238488014623,-0.0377122259364443,0.7102267923327434,0.4538558288764955,-0.0540287190778416,0.7397588793680967,0.4028957847474746,-0.0434171922025762,HELLO
0.4153986403136347,0.7187917588028713,-0.0124180653572306,0.4655731404276204,0.6249631970008672,-0.0212777590315475,0.4219957453137579,0.482117580322828,-0.0414716424271795,0.4109057205042274,0.4294892030742461,-0.0296154089975221,0.3906654505943286,0.3580678709623593,-0.0359702233058954,0.3246308208649573,0.4687774039704527,-0.0131452894936271,0.2673187421765136,0.363221707923636,-0.0353475751004331,0.2470254259615984,0.3104126214371661,-0.0637230438349128,0.213171286710475,0.2564405766239925,-0.0476826210584845,0.2785794777173846,0.4982937803566213,-0.0032604227059139,0.2023033528556144,0.394249510675765,-0.0178043113313936,0.1709955041483668,0.3424829577752235,-0.0513496061715573,0.14844177165217,0.3060271062120968,-0.0643995537770414,0.252711682129026,0.5383613851841589,-0.0230564433249077,0.1949417560090093,0.4610592219364504,-0.0298607627679788,0.1355570825369068,0.4069999123888725,-0.0462595566423284,0.119432944677956,0.3552403378101146,-0.0781551656381461,0.2337612734483785,0.5955795330007961,-0.0329664429279426,0.1745371324293726,0.5274892625179909,-0.0607505958854127,0.1420002304072763,0.5042628712721591,-0.0766154498675515,0.1013836562707845,0.4403813730911563,-0.0760551492192675,HELLO
0.4324470299325056,0.8070203974242189,-0.0048418823886478,0.4414917883485081,0.6898507573305729,-0.0137604325887451,0.4181019753400423,0.5415042531684977,-0.0086454101828039,0.379646684419986,0.4494033786797563,-0.0123754780374217,0.3335160530259531,0.3819199336654201,-0.0062809954555969,0.2747797586587105,0.4941862472284853,0.0110924654051413,0.1753295691872965,0.4104117762730769,0.0123113921816234,0.1375650020895742,0.3440325585029193,-0.0039947755600906,0.0984329862936898,0.3069778524535205,-0.0073063937451098,0.2408668056215418,0.5160493347321202,0.0120103231103271,0.1247605629202912,0.4189156840948624,-0.006751649785692,0.0688956861128499,0.336195748084425,-0.007401443501373,0.0320301984096019,0.2799044338387125,-0.040034717264372,0.2138388391837619,0.5775681511933073,-0.0146909666145193,0.1096260760383162,0.4762082047044671,-0.0310833584049781,0.0426924386478172,0.3903367962142813,-0.0453982680997914,-0.0016344026580077,0.3269180460515019,-0.0589517272487615,0.1951876006290462,0.635301616008855,-0.0341162840742355,0.1227151904216107,0.5466019062706584,-0.0525939152413359,0.046593369329792,0.5048499449092286,-0.062319535766118,-0.0010192596841436,0.4385500259930228,-0.0532129298926087,HELLO
0.4115377114305188,0.8171138582052727,-0.0130628873055159,0.4516678421992166,0.6833268250456739,-0.0170939057809891,0.4206491254244933,0.5385868729623884,-0.0109542957187711,0.3716494471366752,0.4518737410982232,-0.0027157348883345,0.3488598388835054,0.3681522830572699,-0.0091983945258449,0.2677499943677169,0.4815143935546077,0.0272928517496737,0.2022679329563045,0.4087184738345352,0.0114212562912161,0.1415971474224087,0.3396766538131107,-0.0059668457672548,0.1214395465450073,0.2987641470709175,-0.0321900327399949,0.2392897394043284,0.5142323941617669,0.0135923288312492,0.1393496221808979,0.4092950461005146,-0.0079407582725507,0.0714629092578706,0.349748263809353,-0.018912981822254,0.0264691511104736,0.2911214888668336,-0.0513204432361714,0.2035460092707927,0.566169713141861,-0.010917708885028,0.0959837455646811,0.4672438624943746,-0.037561561388787,0.0618601616394703,0.394768390381706,-0.0481776733176276,0.0025269110511753,0.3401522881521381,-0.0576239801183842,0.1907024222284162,0.6217514614680169,-0.025116183938302,0.1027331497679681,0.5574269427409109,-0.0513345267718585,0.0643926003827696,0.4969992346313508,-0.0735392397336868,0.0025629425361881,0.4423002937308701,-0.058169506330886,HELLO
0.3975971644757021,0.7099843042491583,-0.0076769371464238,0.4400457159672849,0.6078921300303954,-0.0176677530796373,0.429721766778722,0.501752169257207,-0.0282200091668615,0.4201890078802076,0.4168104054528341,-0.0448408768337955,0.3859697026537387,0.3418064961990563,-0.0498542494659656,0.3245435925002957,0.4581199978948236,-0.0068657972312981,0.2718318828972539,0.3875172487271024,-0.0259054239417187,0.2349151524688981,0.3285467620346145,-0.0740898918976964,0.2199545094570755,0.2820360897092124,-0.0593395455596855,0.2683903192528616,0.5129382942523129,-0.0205555048642901,0.2129975192915468,0.4120569513160187,-0.0377336069764522,0.1663579090724032,0.348917062571724,-0.0615080261070067,0.1458753406918753,0.296309495774224,-0.0560759356258377,0.2455406778151343,0.5488503065177659,-0.0231343895241853,0.200382279009145,0.4546182181652034,-0.0295564558778915,0.1483329847932242,0.4091036059907251,-0.0665768408738269,0.1134646061290506,0.3580009638202827,-0.0777338986676542,0.2301189698427305,0.5905338027841401,-0.0235433057977718,0.1778556162650294,0.5470617086986438,-0.0523503494020852,0.1387160755861941,0.4992476044695055,-0.0685307636532971,0.1143502272497448,0.4554875653261149,-0.0696045976773309,HELLO
0.3431621186272231,0.8151316210018663,-0.0022084226336927,0.3879941250017781,0.7489435672376494,-0.0069494053113033,0.407035450732485,0.6631637026182069,-0.023520180359826,0.4037580587448082,0.5832730119410809,-0.0413833472340683,0.4209466937066779,0.5347286716742999,-0.0225949290225189,0.3401801182083311,0.595781437481726,0.0034493917853317,0.3422419512478876,0.5264437618663603,-0.0006792567009436,0.3347622047173761,0.469155443211136,-0.0158553984500867,0.3229712603532053,0.4266132136689736,-0.0187926174255106,0.2927964508974448,0.5903174639649973,0.0068638829879817,0.2802503771204718,0.5038494511173326,-0.0133097814058623,0.2789221629146974,0.4585577895841261,-0.0102336931280351,0.2705972105054017,0.4041114190001221,-0.029724681100007,0.276956187007646,0.6250619187831838,-0.0208213164973859,0.2488579778217826,0.5175537660962856,-0.0128488776106127,0.2336932412598868,0.4838633233847443,-0.0247086340747839,0.2210530868064705,0.4320728260781717,-0.0378074968964867,0.2502539317941759,0.6494204504180788,-0.0124223144021506,0.2084373985200929,0.5931782087268614,-0.0312501380142521,0.1982506303147966,0.5374345391441094,-0.0427657902253072,0.190989884413395,0.5087026509647758,-0.0358580300058295,HELLO
0.5558904415508032,0.8690026438781447,0.0048345869454385,0.6484714758841327,0.8295648970693837,-0.0631572138226971,0.7215122833129745,0.7513239194514268,-0.0882127611718316,0.7886120519426749,0.6822061267825904,-0.1394236666599109,0.8650730421382125,0.6230697940875141,-0.1923623321188956,0.6607914657455523,0.619856857837395,-0.1166177201242624,0.6815633238039148,0.4934459690448267,-0.1710204851208913,0.6819248928104696,0.4090479813909209,-0.2227887473620035,0.6945155136205416,0.3196945879707231,-0.2371593864150849,0.5741111287864104,0.6156601253809775,-0.1259121724285354,0.5860667805523179,0.460974058118563,-0.1734728658870212,0.5900484118255968,0.3381018734763589,-0.2113469276896384,0.5942213312816503,0.2664487158275911,-0.2402292347994115,0.5314398922710779,0.6250089029187412,-0.122300089955925,0.5153601127540608,0.5045118788030623,-0.1770088535816159,0.530563435613401,0.3929332650985022,-0.1921160656055239,0.518470335121839,0.3061764327846469,-0.2248336224621529,0.4690935821743381,0.6682046499480165,-0.1323732972771345,0.4485443489130639,0.5615602012802896,-0.1694288035532073,0.4376189781037677,0.4797566470623376,-0.2050237531439058,0.4311197770404179,0.4107949813227107,-0.2105735468719689,HELLO
0.6373660918575036,0.6454016800904938,0.0083568027831895,0.7189449568653031,0.6088535332092306,-0.0444273574047197,0.8194388019049909,0.54766209133818,-0.032067427767347,0.8678803477915955,0.460103630463433,-0.0380968791052865,0.9262165447405584,0.4332346500159696,-0.0559743410352717,0.787993830213171,0.4097629152625848,-0.0158333111933436,0.8320740085915288,0.3016231674297497,-0.0209855625109849,0.8557763434159192,0.2534263899827357,-0.0360548494194996,0.8435576715822672,0.1939752004873485,-0.0416588687548992,0.738148731409272,0.3651004712844161,-0.0074191002920821,0.7653257891544799,0.2627621908933262,-0.0061227203983403,0.8058786822040197,0.1858512184777325,-0.0287028981277779,0.8208618157432641,0.1307083203781356,-0.0456032536208178,0.7077843260963194,0.3689990427988656,0.0020089269659112,0.7127828317946558,0.2601105325765993,-0.0338218986964448,0.736964117648746,0.2053547853078989,-0.0176391438542694,0.7677358651146748,0.1488166597435406,-0.04409997894474,0.6333332959923389,0.3736001086413006,-0.0080197580140312,0.6449521720093123,0.2969616603403548,-0.036232235174127,0.6487435653942463,0.2254047613446496,-0.0490669521559531,0.6681770808800624,0.1914800330421277,-0.0417724955745655,HELLO
0.5335627717033093,0.844817298530656,-0.0090396764455724,0.6003432613653089,0.8080625935743195,-0.0370454649878969,0.6614843982552606,0.7084636299749348,-0.0291761677638755,0.6898960752332135,0.6294162388847726,-0.0234855680174376,0.7221765609877357,0.5746914938960369,-0.0203844296772128,0.5872655322713514,0.6195927262767192,0.0217167627727381,0.6159115436465927,0.5426129498297918,0.0142005823580141,0.605572204367482,0.5446893114577455,-0.0085380797551451,0.6227958171908762,0.5299981504840248,-0.0124446109819467,0.556190853925138,0.6096771418892932,0.0194251888663566,0.5628765435293464,0.5245077441737787,-0.0075861358258177,0.5610798104737097,0.5193482192390177,-0.0081919951660269,0.5490143705520696,0.5366811572740422,-0.030479456444702,0.5167960334854442,0.6094541483947401,0.0190684054068411,0.5196417947595994,0.5496077355941337,0.0096825461012082,0.5308898369504647,0.5301271577248498,-0.013027700364848,0.5079206057041081,0.5331585791612287,-0.0072928544754233,0.4747610916105755,0.6328294203680523,0.0277173810182497,0.4902469603493032,0.5771979220678906,0.0061194190746112,0.4872222457297938,0.5423330649969912,-0.002799608094776,0.5194659320458471,0.5276565069554132,-0.0013394979312656,HELLO
0.5677384940309551,0.8976110982983272,0.0040398213064928,0.6395480120386974,0.8643289831652712,-0.022971958480186,0.699718545238476,0.7647933980580167,-0.0236021111838712,0.7322094240229735,0.6893100546465623,-0.0402114749507256,0.7632490753000534,0.631253844875564,-0.0312334576011394,0.6589370238880337,0.642012759396274,0.0063558140922895,0.6509479141019056,0.5462744732287288,0.0002098301174414,0.6610116239575714,0.4678759917539685,-0.009999315107589,0.6755652457818753,0.4329616640180604,-0.0210983480460178,0.6189957534317736,0.6314274357624874,0.023603854888174,0.6148294612935522,0.5243245557731341,-0.010291085913961,0.6081922299378354,0.4359114433081431,0.0052398635155996,0.6213575391938793,0.3978217372323311,-0.029986407448215,0.5547547685381337,0.6110911512438139,0.0220619808398757,0.5621005389144372,0.5273472302557429,-0.021411769768047,0.5689081959336085,0.4676435334641228,-0.0235925923259336,0.5827863847183544,0.4089570697818832,-0.0281964356836251,0.5252263177856834,0.6621891834101726,-0.0039302854258116,0.517570642683789,0.5595372771314069,-0.0169211427985897,0.5187301213810049,0.5030184703059122,-0.0220843827060086,0.5170141988936364,0.4551958717020715,-0.0256960190887476,HELLO
